1/beta	E	M	C	X
2.10526	-2102.44	6.13143e+08	4.68393e+17	0.378083	0.058266
2.12766	-2092.38	4.31176e+08	2.25567e+17	0.425194	0.0711284
2.15054	-2085.35	4.18946e+08	2.12631e+17	0.458719	0.0775706
2.17391	-2073.33	1.73464e+09	3.91466e+18	0.418834	0.0718654
2.1978	-2065.42	1.14847e+10	1.75224e+20	0.44782	0.0788184
2.22222	-2054.99	4.23621e+09	2.36863e+19	0.468457	0.0849058
2.24719	-2045.98	1.07714e+09	1.48779e+18	0.479663	0.0886469
2.27273	-2034.07	8.54492e+09	9.68877e+19	0.498633	0.0961654
2.29885	-2022.64	3.89469e+09	2.00101e+19	0.514143	0.101772
2.32558	-2009.95	1.04625e+10	1.45362e+20	0.526363	0.107038
2.35294	-1996.25	7.17909e+09	6.83226e+19	0.548291	0.115318
2.38095	-1982.97	3.56541e+09	1.67598e+19	0.565814	0.12255
2.40964	-1971.33	7.6919e+08	7.48764e+17	0.607635	0.136225
2.43902	-1944.84	4.4254e+08	2.391e+17	0.586816	0.144251
2.46914	-1933.31	1.05084e+09	1.41698e+18	0.596615	0.143189
2.5	-1917.83	3.984e+09	2.09469e+19	0.639102	0.160039
2.53165	-1898.32	1.10989e+09	1.5851e+18	0.684508	0.181828
2.5641	-1881.17	3.80286e+09	1.90785e+19	0.679434	0.185751
2.5974	-1858.52	1.99201e+09	5.18767e+18	0.676749	0.191095
2.63158	-1836.48	3.31286e+09	1.44641e+19	0.738739	0.220836
2.66667	-1815.48	1.06634e+09	1.46367e+18	0.775131	0.234079
2.7027	-1789.67	1.35748e+09	2.39147e+18	0.73691	0.245536
2.73973	-1764.92	5.75694e+09	4.38992e+19	0.750755	0.25491
2.77778	-1739.08	1.48902e+10	2.94831e+20	0.781415	0.276654
2.8169	-1711.67	4.89056e+09	3.16473e+19	0.807566	0.306197
2.85714	-1686.8	6.97253e+08	6.15683e+17	0.768361	0.295449
2.89855	-1649.28	6.54693e+09	5.6833e+19	0.828097	0.34111
2.94118	-1616.58	3.2071e+09	1.35642e+19	0.802844	0.352744
2.98507	-1585.69	6.6237e+09	5.81488e+19	0.890834	0.408115
3.0303	-1558.72	3.57818e+08	1.55895e+17	0.81133	0.372275
3.07692	-1513.57	7.01725e+09	6.53192e+19	0.889652	0.45995
3.125	-1476.46	6.22453e+09	5.13773e+19	0.874758	0.469252
3.1746	-1435.01	2.88155e+09	1.0948e+19	0.828041	0.480286
3.22581	-1397.04	1.33741e+10	2.37925e+20	0.839584	0.509756
3.27869	-1355.85	2.83657e+09	1.06116e+19	0.855383	0.559144
3.33333	-1320.36	3.33747e+09	1.47128e+19	0.854679	0.582508
3.38983	-1273.61	5.63169e+09	4.20583e+19	0.779391	0.567074
3.44828	-1236.4	3.23373e+09	1.38341e+19	0.795542	0.626759
3.50877	-1195.84	1.3582e+09	2.41251e+18	0.767835	0.645777
3.57143	-1150.82	1.99512e+09	5.23106e+18	0.724861	0.628707
3.63636	-1109.59	1.87999e+10	4.70681e+20	0.696691	0.651041
3.7037	-1070.07	1.71137e+10	3.90143e+20	0.66136	0.654365
3.77358	-1027.09	3.73087e+09	1.8458e+19	0.64025	0.676589
3.84615	-990.311	1.87021e+09	4.6137e+18	0.604103	0.657317
3.92157	-943.973	2.38949e+09	7.55461e+18	0.549421	0.652188
4	-906.831	1.01056e+09	1.33547e+18	0.523607	0.670548
4.08163	-872.998	5.01921e+09	3.34707e+19	0.484305	0.646325
4.16667	-837.138	6.74216e+09	6.04574e+19	0.460993	0.649717
4.25532	-803.025	5.01195e+09	3.33973e+19	0.418303	0.626126
4.34783	-773.667	3.96384e+08	2.00994e+17	0.377482	0.588013
4.44444	-734.816	4.30787e+09	2.46612e+19	0.360267	0.597877
4.54545	-706.091	4.4e+09	2.57068e+19	0.331236	0.578356
4.65116	-676.077	3.29864e+09	1.44561e+19	0.298042	0.554728
4.7619	-645.603	2.07792e+09	5.71105e+18	0.268391	0.522766
4.87805	-619.788	7.16052e+08	6.71017e+17	0.254265	0.512861
5	-592.385	1.18413e+09	1.85236e+18	0.228011	0.488667
5.12821	-569.005	2.31338e+09	7.09676e+18	0.211095	0.474676
5.26316	-543.631	5.13429e+08	3.44185e+17	0.19748	0.469814
5.40541	-523.468	1.78552e+08	3.99534e+16	0.170677	0.441158
5.55556	-497.575	8.2216e+08	8.87697e+17	0.153872	0.392995
5.71429	-476.178	9.07643e+08	1.08686e+18	0.145142	0.389217
5.88235	-454.38	1.3446e+09	2.39471e+18	0.130901	0.371305
6.06061	-437.114	1.64105e+08	3.39602e+16	0.127627	0.371886
6.25	-415.564	2.13571e+08	5.85788e+16	0.106017	0.341146
6.45161	-399.066	7.21262e+07	6.33924e+15	0.0914225	0.306348
6.66667	-379.479	6.43712e+08	5.45026e+17	0.085021	0.292663
6.89655	-362.03	2.13917e+08	5.96489e+16	0.0795879	0.286235
7.14286	-346.282	4.12807e+08	2.24535e+17	0.0725405	0.263603
7.40741	-329.142	1.2594e+09	2.10631e+18	0.0646961	0.248318
7.69231	-312.757	3.20116e+08	1.33655e+17	0.0587442	0.229685
8	-297.874	1.35989e+08	2.38652e+16	0.0518799	0.212668
8.33333	-283.435	1.1521e+07	1.34193e+14	0.0490114	0.217738
8.69565	-268.304	3.89384e+08	2.00339e+17	0.0414115	0.184207
9.09091	-257.823	4.41755e+07	2.36929e+15	0.0372792	0.17705
9.52381	-239.24	8.68661e+07	9.67811e+15	0.0325315	0.160868
10	-228.811	1.12353e+08	1.63056e+16	0.028866	0.155468
