1/beta	E	M	C	X
3.84615	-666.689	2.40442e+09	7.64741e+18	0.354551	0.992221
3.92157	-645.776	3.10598e+08	1.23488e+17	0.323824	0.963293
4	-624.756	2.41746e+08	7.39043e+16	0.288296	0.877838
4.08163	-598.061	1.47158e+09	2.86185e+18	0.277789	0.86867
4.16667	-579.073	3.32619e+09	1.47237e+19	0.252881	0.822
4.25532	-559.228	3.58727e+08	1.67585e+17	0.241237	0.816165
4.34783	-542.059	2.3243e+08	6.9027e+16	0.223937	0.79099
4.44444	-522.706	8.61126e+08	9.78585e+17	0.200366	0.715042
4.54545	-505.011	1.91781e+09	4.88013e+18	0.185882	0.698267
4.65116	-488.411	1.35528e+09	2.43599e+18	0.169142	0.637586
4.7619	-471.265	2.55794e+09	8.71557e+18	0.159753	0.618222
4.87805	-455.159	7.18086e+08	6.81753e+17	0.143794	0.559823
5	-440.74	4.37597e+08	2.50743e+17	0.13503	0.552752
5.12821	-424.641	2.84721e+08	1.06184e+17	0.124199	0.519461
5.26316	-409.795	5.82848e+08	4.49416e+17	0.117086	0.490279
5.40541	-397.568	2.69322e+08	9.56023e+16	0.110994	0.485619
5.55556	-379.496	3.42911e+07	1.40365e+15	0.092259	0.435496
5.71429	-371.333	3.25676e+07	1.25395e+15	0.088459	0.396206
5.88235	-357.401	2.11329e+07	4.78679e+14	0.0812067	0.431701
6.06061	-342.975	4.13271e+08	2.25825e+17	0.0772939	0.370809
6.25	-328.591	1.93381e+08	4.84431e+16	0.0721627	0.343508
6.45161	-317.108	1.08064e+08	1.50865e+16	0.0675499	0.320508
6.66667	-305.531	9.80218e+07	1.23942e+16	0.0605694	0.280809
6.89655	-293.523	3.73849e+08	1.84722e+17	0.0552391	0.283616
7.14286	-281.707	1.52971e+08	3.07241e+16	0.0500213	0.27362
7.40741	-270.085	3.36383e+07	1.3833e+15	0.0460716	0.251004
7.69231	-259.628	2.32118e+08	7.1264e+16	0.0425157	0.245204
8	-248.132	3.99911e+07	2.01675e+15	0.0386722	0.220445
8.33333	-236.741	2.08183e+08	5.69981e+16	0.0352393	0.209143
8.69565	-226.2	1.3637e+08	2.42863e+16	0.0320277	0.195188
9.09091	-214.881	1.30298e+08	2.24603e+16	0.0289351	0.183446
9.52381	-204.787	9.16039e+07	1.09363e+16	0.0256155	0.167417
10	-192.057	2.23747e+07	6.00012e+14	0.0224347	0.162261
